timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,message_type,mmsi,call_sign,imo_number,speed__knots_,heading__deg_,course_over_ground__deg_,rate_of_turn,ship_type,destination,naviagation_status,dimension_bow,dimension_stern,dimension_port,dimension_starboard,draft,source_type,received_by_EDC,received_by_receiver,receiver,signal_strength,signal_noise_ratio,latitude,longitude,geometry
2024-01-04 07:43:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,139,137,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:43:50Z,,,-102,25,38.679245,-82.872822,POINT Z (-82.872822 38.679245 0)
2024-01-04 07:44:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,140,134,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:44:01Z,,,-104,23,38.679026,-82.872549,POINT Z (-82.872549 38.679026 0)
2024-01-04 07:44:09+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,141,135,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:44:09Z,,,-104,23,38.678831,-82.872302,POINT Z (-82.872302 38.678831 0)
2024-01-04 07:44:20+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,142,136,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:44:20Z,,,-103,24,38.678618,-82.87203,POINT Z (-82.87203 38.678618 0)
2024-01-04 07:44:29+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,144,137,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:44:29Z,,,-104,23,38.67839,-82.871767,POINT Z (-82.871767 38.67839 0)
2024-01-04 07:44:39+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,145,138,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:44:39Z,,,-101,26,38.678161,-82.871512,POINT Z (-82.871512 38.678161 0)
2024-01-04 07:45:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,146,142,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:45:01Z,,,-102,25,38.677668,-82.870995,POINT Z (-82.870995 38.677668 0)
2024-01-04 07:45:09+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,146,140,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:45:09Z,,,-105,22,38.677455,-82.870777,POINT Z (-82.870777 38.677455 0)
2024-01-04 07:45:29+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,148,143,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:45:29Z,,,-105,22,38.676976,-82.8703,POINT Z (-82.8703 38.676976 0)
2024-01-04 07:45:39+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,148,146,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:45:39Z,,,-104,23,38.676726,-82.870079,POINT Z (-82.870079 38.676726 0)
2024-01-04 07:45:51+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,148,147,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:45:51Z,,,-106,21,38.676448,-82.869842,POINT Z (-82.869842 38.676448 0)
2024-01-04 07:46:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,147,146,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:46:01Z,,,-104,23,38.676193,-82.869625,POINT Z (-82.869625 38.676193 0)
2024-01-04 07:46:09+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,148,144,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:46:09Z,,,-105,22,38.675968,-82.869425,POINT Z (-82.869425 38.675968 0)
2024-01-04 07:47:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,153,147,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:47:01Z,,,-107,20,38.674723,-82.868292,POINT Z (-82.868292 38.674723 0)
2024-01-04 07:48:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,155,153,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:48:01Z,,,-107,20,38.673351,-82.867292,POINT Z (-82.867292 38.673351 0)
2024-01-04 07:50:11+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,161,157,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:50:11Z,,,-108,18,38.670388,-82.865539,POINT Z (-82.865539 38.670388 0)
2024-01-04 07:50:30+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,162,160,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:50:30Z,,,-106,20,38.66993,-82.865305,POINT Z (-82.865305 38.66993 0)
2024-01-04 07:51:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,162,163,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:51:40Z,,,-106,21,38.668311,-82.864644,POINT Z (-82.864644 38.668311 0)
2024-01-04 07:52:19+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,163,162,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:52:19Z,,,-103,24,38.667386,-82.86428,POINT Z (-82.86428 38.667386 0)
2024-01-04 07:52:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,164,160,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:52:40Z,,,-105,22,38.666891,-82.864064,POINT Z (-82.864064 38.666891 0)
2024-01-04 07:52:59+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,165,162,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:52:59Z,,,-105,22,38.666441,-82.863864,POINT Z (-82.863864 38.666441 0)
2024-01-04 07:54:41+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,170,167,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:54:41Z,,,-108,19,38.664003,-82.863037,POINT Z (-82.863037 38.664003 0)
2024-01-04 07:55:20+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,5,171,169,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:55:20Z,,,-106,21,38.663051,-82.862799,POINT Z (-82.862799 38.663051 0)
2024-01-04 07:55:41+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,172,170,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:55:41Z,,,-107,20,38.66254,-82.862675,POINT Z (-82.862675 38.66254 0)
2024-01-04 07:59:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,4,170,179,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T07:59:50Z,,,-103,23,38.657781,-82.862299,POINT Z (-82.862299 38.657781 0)
2024-01-04 08:00:20+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,4,169,172,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:00:20Z,,,-104,23,38.657218,-82.862232,POINT Z (-82.862232 38.657218 0)
2024-01-04 08:00:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,4,169,177,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:00:50Z,,,-106,20,38.656651,-82.862152,POINT Z (-82.862152 38.656651 0)
2024-01-04 08:00:59+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,168,174,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:00:59Z,,,-103,24,38.65647,-82.862137,POINT Z (-82.862137 38.65647 0)
2024-01-04 08:01:11+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,169,167,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:01:11Z,,,-104,22,38.656283,-82.862089,POINT Z (-82.862089 38.656283 0)
2024-01-04 08:01:21+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,170,167,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:01:21Z,,,-104,23,38.65612,-82.862039,POINT Z (-82.862039 38.65612 0)
2024-01-04 08:01:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,171,168,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:01:50Z,,,-104,22,38.655658,-82.861935,POINT Z (-82.861935 38.655658 0)
2024-01-04 08:02:21+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,174,168,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:02:21Z,,,-104,23,38.655186,-82.861767,POINT Z (-82.861767 38.655186 0)
2024-01-04 08:02:30+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,174,176,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:02:30Z,,,-103,23,38.655035,-82.861745,POINT Z (-82.861745 38.655035 0)
2024-01-04 08:02:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,173,174,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:02:40Z,,,-104,23,38.654903,-82.86173,POINT Z (-82.86173 38.654903 0)
2024-01-04 08:02:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,173,172,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:02:50Z,,,-104,22,38.654745,-82.861702,POINT Z (-82.861702 38.654745 0)
2024-01-04 08:02:59+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,173,171,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:02:59Z,,,-102,25,38.654618,-82.86168,POINT Z (-82.86168 38.654618 0)
2024-01-04 08:03:59+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,175,172,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:03:59Z,,,-105,22,38.653841,-82.861504,POINT Z (-82.861504 38.653841 0)
2024-01-04 08:04:10+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,175,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:04:10Z,,,-105,21,38.653718,-82.861484,POINT Z (-82.861484 38.653718 0)
2024-01-04 08:04:21+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,175,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:04:21Z,,,-105,22,38.653585,-82.86146,POINT Z (-82.86146 38.653585 0)
2024-01-04 08:04:30+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,175,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:04:30Z,,,-101,25,38.65347,-82.861439,POINT Z (-82.861439 38.65347 0)
2024-01-04 08:04:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,176,169,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:04:40Z,,,-103,24,38.653375,-82.861422,POINT Z (-82.861422 38.653375 0)
2024-01-04 08:04:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,176,168,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:04:50Z,,,-102,24,38.653268,-82.861395,POINT Z (-82.861395 38.653268 0)
2024-01-04 08:05:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,1,176,180,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:05:50Z,,,-107,20,38.652885,-82.86136,POINT Z (-82.86136 38.652885 0)
2024-01-04 08:07:21+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,1,174,190,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:07:21Z,,,-104,23,38.652263,-82.861367,POINT Z (-82.861367 38.652263 0)
2024-01-04 08:07:30+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,1,174,192,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:07:30Z,,,-108,19,38.652216,-82.861379,POINT Z (-82.861379 38.652216 0)
2024-01-04 08:07:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,1,173,192,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:07:40Z,,,-106,22,38.652168,-82.861389,POINT Z (-82.861389 38.652168 0)
2024-01-04 08:07:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,173,191,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:07:50Z,,,-104,23,38.65212,-82.8614,POINT Z (-82.8614 38.65212 0)
2024-01-04 08:08:10+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,172,195,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:08:10Z,,,-105,22,38.652046,-82.861422,POINT Z (-82.861422 38.652046 0)
2024-01-04 08:08:30+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,172,191,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:08:30Z,,,-107,20,38.651985,-82.861442,POINT Z (-82.861442 38.651985 0)
2024-01-04 08:08:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,172,192,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:08:40Z,,,-107,21,38.651953,-82.861449,POINT Z (-82.861449 38.651953 0)
2024-01-04 08:09:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,171,183,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:09:01Z,,,-109,18,38.651901,-82.861457,POINT Z (-82.861457 38.651901 0)
2024-01-04 08:09:19+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,171,186,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:09:19Z,,,-106,21,38.651863,-82.86146,POINT Z (-82.86146 38.651863 0)
2024-01-04 08:10:19+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,172,154,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:10:19Z,,,-105,22,38.651706,-82.86144,POINT Z (-82.86144 38.651706 0)
2024-01-04 08:10:51+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,173,129,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:10:51Z,,,-106,21,38.651661,-82.861385,POINT Z (-82.861385 38.651661 0)
2024-01-04 08:11:10+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,174,123,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:11:10Z,,,-106,21,38.651633,-82.86134,POINT Z (-82.86134 38.651633 0)
2024-01-04 08:11:19+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,174,117,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:11:19Z,,,-107,20,38.651625,-82.861314,POINT Z (-82.861314 38.651625 0)
2024-01-04 08:11:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,176,129,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:11:40Z,,,-109,18,38.6516,-82.86127,POINT Z (-82.86127 38.6516 0)
2024-01-04 08:16:00+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,1,177,177,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:16:00Z,,,-112,16,38.649768,-82.861089,POINT Z (-82.861089 38.649768 0)
2024-01-04 08:18:59+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,176,178,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:18:59Z,,,-108,19,38.648768,-82.86101,POINT Z (-82.86101 38.648768 0)
2024-01-04 08:23:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,177,62,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:23:40Z,,,-113,14,38.648538,-82.860994,POINT Z (-82.860994 38.648538 0)
2024-01-04 08:37:59+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,177,358,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:37:59Z,,,-107,20,38.648543,-82.860997,POINT Z (-82.860997 38.648543 0)
2024-01-04 08:38:59+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,177,265,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:38:59Z,,,-107,20,38.648541,-82.860992,POINT Z (-82.860992 38.648541 0)
2024-01-04 08:39:20+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,177,226,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:39:20Z,,,-106,21,38.64854,-82.860992,POINT Z (-82.860992 38.64854 0)
2024-01-04 08:39:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,177,291,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:39:40Z,,,-106,21,38.64854,-82.860994,POINT Z (-82.860994 38.64854 0)
2024-01-04 08:39:59+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,177,124,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:39:59Z,,,-106,21,38.648538,-82.860995,POINT Z (-82.860995 38.648538 0)
2024-01-04 08:40:21+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,177,357,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:40:21Z,,,-106,21,38.648536,-82.860995,POINT Z (-82.860995 38.648536 0)
2024-01-04 08:40:41+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,177,341,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:40:41Z,,,-109,18,38.648545,-82.861,POINT Z (-82.861 38.648545 0)
2024-01-04 08:41:30+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,177,145,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:41:30Z,,,-104,22,38.648545,-82.861,POINT Z (-82.861 38.648545 0)
2024-01-04 08:41:49+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,177,143,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:41:49Z,,,-107,19,38.648538,-82.861,POINT Z (-82.861 38.648538 0)
2024-01-04 08:42:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,1,176,175,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:42:40Z,,,-104,23,38.648458,-82.861,POINT Z (-82.861 38.648458 0)
2024-01-04 08:43:29+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,176,176,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:43:29Z,,,-107,19,38.648105,-82.860969,POINT Z (-82.860969 38.648105 0)
2024-01-04 08:43:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,176,177,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:43:40Z,,,-107,20,38.647993,-82.86096,POINT Z (-82.86096 38.647993 0)
2024-01-04 08:44:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,176,176,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:44:40Z,,,-105,22,38.647305,-82.860909,POINT Z (-82.860909 38.647305 0)
2024-01-04 08:44:49+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,177,175,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:44:49Z,,,-107,20,38.647205,-82.8609,POINT Z (-82.8609 38.647205 0)
2024-01-04 08:44:59+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,177,176,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:44:59Z,,,-99,28,38.647048,-82.860887,POINT Z (-82.860887 38.647048 0)
2024-01-04 08:45:21+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,177,176,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:45:21Z,,,-100,27,38.64673,-82.860792,POINT Z (-82.860792 38.64673 0)
2024-01-04 08:45:29+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,177,177,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:45:29Z,,,-101,25,38.646643,-82.860819,POINT Z (-82.860819 38.646643 0)
2024-01-04 08:45:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,177,176,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:45:40Z,,,-98,29,38.646496,-82.860832,POINT Z (-82.860832 38.646496 0)
2024-01-04 08:45:51+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,177,176,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:45:51Z,,,-103,24,38.646348,-82.860832,POINT Z (-82.860832 38.646348 0)
2024-01-04 08:46:21+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,177,176,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:46:21Z,,,-100,27,38.645881,-82.860805,POINT Z (-82.860805 38.645881 0)
2024-01-04 08:47:09+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,177,175,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:47:09Z,,,-106,21,38.645233,-82.860749,POINT Z (-82.860749 38.645233 0)
2024-01-04 08:48:09+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,1,178,181,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:48:09Z,,,-101,26,38.644843,-82.86072,POINT Z (-82.86072 38.644843 0)
2024-01-04 08:48:29+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,178,178,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:48:29Z,,,-105,22,38.644666,-82.860717,POINT Z (-82.860717 38.644666 0)
2024-01-04 08:48:41+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,178,177,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:48:41Z,,,-97,30,38.644518,-82.860705,POINT Z (-82.860705 38.644518 0)
2024-01-04 08:48:51+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,178,179,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:48:51Z,,,-103,24,38.644351,-82.8607,POINT Z (-82.8607 38.644351 0)
2024-01-04 08:48:59+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,4,177,180,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:48:59Z,,,-102,25,38.644178,-82.8607,POINT Z (-82.8607 38.644178 0)
2024-01-04 08:49:18+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,5,175,183,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:49:18Z,,,-101,25,38.643755,-82.86073,POINT Z (-82.86073 38.643755 0)
2024-01-04 08:49:24+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,5,174,182,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:49:24Z,,,-99,27,38.643631,-82.860737,POINT Z (-82.860737 38.643631 0)
2024-01-04 08:49:27+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,5,173,182,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:49:27Z,,,-104,23,38.643556,-82.86074,POINT Z (-82.86074 38.643556 0)
2024-01-04 08:49:29+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,173,181,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:49:29Z,,,-101,25,38.64348,-82.860744,POINT Z (-82.860744 38.64348 0)
2024-01-04 08:49:51+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,172,175,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T08:49:51Z,,,-97,29,38.642911,-82.860699,POINT Z (-82.860699 38.642911 0)
